employee_id,full_name,job_title,department,business_unit,gender,ethnicity,age,hire_date,annual_salary,bonus_%,country,city,exit_date,latitude,longitude
E04224,Lucas Ramos,Senior Business Partner,Human Resources,Speciality Products,Male,Latino,56,1/21/1998,"$72,303 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E04226,Andrew Moore,Operations Engineer,Engineering,Manufacturing,Male,Caucasian,47,1/2/2001,"$120,628 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E04239,Everleigh Ng,Senior Manager,Finance,Research & Development,Female,Asian,51,6/10/2021,"$146,742 ",0.1,China,Shanghai,,31.2239286,121.147112
E04242,Alice Lopez,Test Engineer,Engineering,Speciality Products,Female,Latino,48,6/27/2009,"$82,907 ",0.0,United States,Seattle,,47.606209,-122.332069
E04247,Camila Evans,Manager,Marketing,Research & Development,Female,Black,55,12/20/1992,"$113,950 ",0.09,United States,Miami,,25.7823843,-80.3118592
E04249,Hadley Dang,System Administrator,Accounting,Corporate,Female,Asian,47,12/26/2021,"$243,568 ",0.33,United States,Austin,,30.3076576,-97.9205502
E04265,Natalia Diaz,Operations Engineer,Engineering,Corporate,Female,Latino,62,10/12/2006,"$79,785 ",0.0,United States,Austin,,30.3076576,-97.9205502
E04267,Greyson Sanders,Cloud Infrastructure Architect,IT,Speciality Products,Male,Black,28,3/6/2019,"$90,304 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E04277,Zoe Do,Analyst II,Sales,Speciality Products,Female,Asian,60,1/8/2014,"$51,877 ",0.0,China,Beijing,,39.9384171,116.0678242
E04285,Riley Padilla,Technical Architect,IT,Manufacturing,Female,Latino,35,5/15/2013,"$78,940 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04288,Ella White,Development Engineer,Engineering,Manufacturing,Female,Caucasian,25,1/20/2020,"$71,359 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E04290,Hannah Gomez,Technical Architect,IT,Manufacturing,Female,Latino,25,5/11/2021,"$83,934 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04299,Paisley Hall,Director,Human Resources,Speciality Products,Female,Caucasian,41,5/21/2010,"$153,275 ",0.24,United States,Columbus,,39.9828348,-83.1556352
E04308,Kai Flores,Development Engineer,Engineering,Manufacturing,Male,Latino,35,5/23/2017,"$65,566 ",0.0,United States,Seattle,,47.606209,-122.332069
E04323,Melody Valdez,Director,IT,Manufacturing,Female,Latino,28,1/25/2021,"$160,385 ",0.23,United States,Miami,5/18/2021,25.7823843,-80.3118592
E04332,Luke Martin,Analyst,Finance,Manufacturing,Male,Black,25,5/16/2020,"$41,336 ",0.0,United States,Miami,5/20/2021,25.7823843,-80.3118592
E04332,Ezra Simmons,Automation Engineer,Engineering,Speciality Products,Male,Caucasian,38,7/1/2010,"$78,237 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E04335,Parker Allen,Senior Analyst,Sales,Speciality Products,Male,Caucasian,31,8/13/2018,"$81,828 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04342,Samantha Barnes,System Administrator,Marketing,Speciality Products,Female,Caucasian,29,1/5/2017,"$190,401 ",0.37,United States,Columbus,,39.9828348,-83.1556352
E04345,Eliana Grant,Engineering Manager,Engineering,Speciality Products,Female,Caucasian,64,6/20/1994,"$109,456 ",0.1,United States,Chicago,,41.8336152,-87.8967698
E04348,Natalia Owens,Manager,Human Resources,Manufacturing,Female,Caucasian,31,1/18/2021,"$104,162 ",0.07,United States,Austin,,30.3076576,-97.9205502
E04354,Raelynn Rios,Vice President,Board Member,Strategy,Female,Latino,43,8/21/2016,"$258,498 ",0.35,United States,Columbus,,39.9828348,-83.1556352
E04358,Grayson Soto,Business Partner,Human Resources,Manufacturing,Male,Latino,34,8/3/2015,"$52,200 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E04359,Greyson Lam,System Administrator,Accounting,Manufacturing,Male,Asian,25,2/8/2021,"$198,243 ",0.31,United States,Miami,,25.7823843,-80.3118592
E04359,Layla Salazar,Solutions Architect,IT,Corporate,Female,Latino,59,3/19/2014,"$90,901 ",0.0,United States,Seattle,,47.606209,-122.332069
E04363,Savannah Singh,Director,Marketing,Speciality Products,Female,Asian,53,6/20/1997,"$164,399 ",0.25,United States,Seattle,,47.606209,-122.332069
E04369,Santiago f Gray,Quality Engineer,Engineering,Corporate,Male,Caucasian,27,9/11/2018,"$80,745 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E04378,William Evans,Network Administrator,IT,Manufacturing,Male,Black,31,5/7/2016,"$71,192 ",0.0,United States,Austin,,30.3076576,-97.9205502
E04379,Scarlett Rodriguez,Senior Analyst,Finance,Manufacturing,Female,Latino,60,2/24/2007,"$71,699 ",0.0,Brazil,Manaus,,-3.0446589,-60.0495051
E04380,Naomi Washington,Manager,IT,Speciality Products,Female,Caucasian,51,3/13/2020,"$107,195 ",0.09,United States,Austin,,30.3076576,-97.9205502
E04386,Cameron Powell,Business Partner,Human Resources,Manufacturing,Male,Black,41,8/20/2004,"$49,186 ",0.0,United States,Austin,6/17/2008,30.3076576,-97.9205502
E04387,Everleigh White,Network Architect,IT,Speciality Products,Female,Caucasian,59,10/20/2017,"$86,831 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E04398,Oliver Yang,Director,Marketing,Speciality Products,Male,Asian,31,6/10/2019,"$176,710 ",0.15,United States,Miami,,25.7823843,-80.3118592
E04403,Dominic Hu,Manager,Accounting,Speciality Products,Male,Asian,34,2/13/2012,"$118,708 ",0.07,China,Shanghai,,31.2239286,121.147112
E04413,Andrew Thomas,Controls Engineer,Engineering,Manufacturing,Male,Caucasian,36,12/2/2016,"$113,781 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E04415,Penelope Fong,Director,Accounting,Corporate,Female,Asian,60,5/14/2004,"$186,378 ",0.26,China,Chongqing,,29.5548108,106.3837459
E04415,Leonardo Luong,Manager,Finance,Manufacturing,Male,Asian,52,12/29/1999,"$116,527 ",0.07,United States,Phoenix,,33.6049778,-112.4546902
E04417,Chloe Salazar,Senior Manager,Human Resources,Speciality Products,Female,Latino,45,5/22/2011,"$152,353 ",0.14,United States,Seattle,,47.606209,-122.332069
E04419,Sophia Ahmed,Senior Manager,Sales,Speciality Products,Female,Asian,30,6/13/2015,"$127,972 ",0.11,United States,Seattle,,47.606209,-122.332069
E04444,Brooklyn Ruiz,IT Coordinator,IT,Manufacturing,Female,Latino,61,8/10/2014,"$57,446 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E04448,Adrian Ruiz,Senior Analyst,Finance,Corporate,Male,Latino,34,9/4/2014,"$95,499 ",0.0,Brazil,Sao Paulo,8/11/2017,-23.6820636,-46.9249441
E04449,Miles Hsu,Analyst II,Finance,Research & Development,Male,Asian,55,3/16/2014,"$74,552 ",0.0,China,Chengdu,,30.6584246,103.9107386
E04458,Alexander Bryant,Field Engineer,Engineering,Speciality Products,Male,Caucasian,30,10/2/2021,"$88,758 ",0.0,United States,Seattle,,47.606209,-122.332069
E04464,Cooper Yoon,Engineering Manager,Engineering,Research & Development,Male,Asian,60,2/15/2018,"$106,079 ",0.14,United States,Austin,4/9/2021,30.3076576,-97.9205502
E04466,Connor Bell,Network Administrator,IT,Corporate,Male,Black,54,4/1/2000,"$76,352 ",0.0,United States,Austin,,30.3076576,-97.9205502
E04472,Alexander Foster,Analyst II,Marketing,Manufacturing,Male,Black,35,7/3/2020,"$51,513 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E04474,Mila Hong,Test Engineer,Engineering,Research & Development,Female,Asian,30,5/22/2017,"$86,858 ",0.0,China,Chongqing,10/8/2017,29.5548108,106.3837459
E04477,Connor Grant,Senior Analyst,Accounting,Speciality Products,Male,Caucasian,27,10/13/2021,"$74,077 ",0.0,United States,Seattle,,47.606209,-122.332069
E04484,Vivian Thao,Quality Engineer,Engineering,Research & Development,Female,Asian,45,4/23/2015,"$60,017 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E04487,Audrey Hwang,Senior Analyst,Accounting,Speciality Products,Female,Asian,45,6/17/2020,"$89,841 ",0.0,China,Beijing,,39.9384171,116.0678242
E04491,Nathan Chan,Cloud Infrastructure Architect,IT,Corporate,Male,Asian,45,3/2/2000,"$91,276 ",0.0,United States,Seattle,,47.606209,-122.332069
E04504,Jameson Alvarado,Enterprise Architect,IT,Manufacturing,Male,Latino,47,3/14/1999,"$92,897 ",0.0,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E04517,Amelia Choi,Manager,Marketing,Speciality Products,Female,Asian,43,6/11/2006,"$117,278 ",0.09,United States,Miami,,25.7823843,-80.3118592
E04529,Gabriel Yu,Technical Architect,IT,Speciality Products,Male,Asian,42,6/23/2014,"$64,677 ",0.0,China,Chongqing,,29.5548108,106.3837459
E04533,Easton Bailey,Manager,Accounting,Manufacturing,Male,Caucasian,29,1/25/2019,"$113,527 ",0.06,United States,Austin,,30.3076576,-97.9205502
E04535,Charlotte Vo,System Administrator,IT,Speciality Products,Female,Asian,57,1/10/2014,"$74,854 ",0.0,United States,Seattle,,47.606209,-122.332069
E04536,Layla Scott,Senior Manager,Accounting,Speciality Products,Female,Caucasian,48,7/30/2010,"$124,774 ",0.12,United States,Phoenix,,33.6049778,-112.4546902
E04538,Adeline Yang,Cloud Infrastructure Architect,IT,Corporate,Female,Asian,53,7/20/2011,"$86,173 ",0.0,China,Chongqing,,29.5548108,106.3837459
E04542,Camila Cortez,Manager,Marketing,Manufacturing,Female,Latino,29,5/9/2021,"$129,541 ",0.08,United States,Phoenix,5/24/2021,33.6049778,-112.4546902
E04545,Abigail Mejia,Quality Engineer,Engineering,Corporate,Female,Latino,56,2/5/2005,"$98,581 ",0.0,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E04546,Jade Hunter,Cloud Infrastructure Architect,IT,Corporate,Female,Caucasian,42,2/5/2020,"$96,636 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E04547,Avery Grant,Enterprise Architect,IT,Research & Development,Female,Caucasian,49,3/5/2014,"$88,777 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E04562,Kinsley Martinez,Director,Human Resources,Speciality Products,Female,Latino,52,8/28/1993,"$177,443 ",0.25,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E04562,Xavier Zheng,Account Representative,Sales,Manufacturing,Male,Asian,31,7/22/2017,"$55,854 ",0.0,United States,Austin,,30.3076576,-97.9205502
E04564,Luke Sanchez,Senior Manager,Human Resources,Manufacturing,Male,Latino,41,12/27/2015,"$129,903 ",0.13,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E04567,Madeline Hoang,Systems Analyst,IT,Research & Development,Female,Asian,28,10/25/2019,"$50,111 ",0.0,China,Chengdu,,30.6584246,103.9107386
E04568,Emma Johnson,System Administrator,Finance,Speciality Products,Female,Asian,54,7/10/2011,"$247,022 ",0.3,China,Beijing,,39.9384171,116.0678242
E04571,Hadley Contreras,Director,Engineering,Corporate,Female,Latino,60,1/4/2017,"$178,502 ",0.2,United States,Austin,,30.3076576,-97.9205502
E04572,Jade Li,Director,IT,Speciality Products,Female,Asian,47,10/26/2012,"$183,156 ",0.3,United States,Seattle,,47.606209,-122.332069
E04590,Isaac Sanders,HRIS Analyst,Human Resources,Manufacturing,Male,Caucasian,49,3/29/2001,"$57,606 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04598,Violet Garcia,Senior Analyst,Marketing,Speciality Products,Female,Latino,35,1/10/2017,"$80,622 ",0.0,United States,Austin,,30.3076576,-97.9205502
E04600,William Vu,Account Representative,Sales,Speciality Products,Male,Asian,37,11/14/2013,"$56,037 ",0.0,China,Shanghai,,31.2239286,121.147112
E04601,Allison Ayala,Analyst,Finance,Corporate,Female,Latino,36,6/30/2009,"$43,363 ",0.0,United States,Austin,,30.3076576,-97.9205502
E04607,Landon Brown,System Administrator,Marketing,Corporate,Male,Caucasian,26,9/27/2020,"$223,055 ",0.3,United States,Columbus,,39.9828348,-83.1556352
E04618,Mason Zhao,Technical Architect,IT,Research & Development,Male,Asian,46,10/26/2021,"$94,790 ",0.0,China,Chongqing,,29.5548108,106.3837459
E04625,Adam Dang,Director,Sales,Research & Development,Male,Asian,45,7/9/2002,"$166,331 ",0.18,China,Chongqing,,29.5548108,106.3837459
E04630,Maria Griffin,Manager,Marketing,Manufacturing,Female,Caucasian,59,4/25/2007,"$129,708 ",0.05,United States,Miami,,25.7823843,-80.3118592
E04636,Hailey Yee,Account Representative,Sales,Research & Development,Female,Asian,54,3/16/2021,"$56,239 ",0.0,China,Chongqing,,29.5548108,106.3837459
E04637,Samuel Song,Director,Sales,Corporate,Male,Asian,31,6/29/2015,"$191,026 ",0.16,United States,Columbus,,39.9828348,-83.1556352
E04639,Luna Taylor,Network Administrator,IT,Manufacturing,Female,Caucasian,47,7/28/2018,"$87,806 ",0.0,United States,Seattle,,47.606209,-122.332069
E04641,Scarlett Hill,Director,Engineering,Speciality Products,Female,Black,45,4/22/2018,"$187,205 ",0.24,United States,Columbus,6/20/2022,39.9828348,-83.1556352
E04645,Elias Ahmed,System Administrator,Marketing,Corporate,Male,Asian,57,8/4/2017,"$183,190 ",0.36,United States,Chicago,,41.8336152,-87.8967698
E04662,Julia Morris,Senior Manager,Human Resources,Corporate,Female,Caucasian,60,10/18/2008,"$150,855 ",0.11,United States,Phoenix,,33.6049778,-112.4546902
E04670,Angel Do,IT Systems Architect,IT,Speciality Products,Male,Asian,34,9/20/2019,"$94,735 ",0.0,China,Beijing,,39.9384171,116.0678242
E04682,Colton Thao,Manager,Human Resources,Manufacturing,Male,Asian,55,11/16/1995,"$125,936 ",0.08,China,Chongqing,,29.5548108,106.3837459
E04683,Ezekiel Delgado,Director,Engineering,Speciality Products,Male,Latino,40,2/7/2020,"$187,187 ",0.18,Brazil,Manaus,,-3.0446589,-60.0495051
E04697,Eleanor Williams,Enterprise Architect,IT,Speciality Products,Female,Caucasian,61,2/9/2005,"$64,462 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E04699,Ivy Tang,Development Engineer,Engineering,Speciality Products,Female,Asian,48,5/3/2012,"$65,340 ",0.0,China,Shanghai,5/9/2018,31.2239286,121.147112
E04720,Christopher Chung,Controls Engineer,Engineering,Corporate,Male,Asian,28,12/18/2021,"$95,670 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E04729,Ezekiel Fong,System Administrator,Sales,Research & Development,Male,Asian,56,2/25/2004,"$216,949 ",0.32,China,Shanghai,,31.2239286,121.147112
E04732,Eva Rivera,Director,Sales,Manufacturing,Female,Latino,36,4/2/2021,"$151,703 ",0.21,United States,Miami,,25.7823843,-80.3118592
E04732,Benjamin Ramirez,Network Engineer,IT,Research & Development,Male,Latino,48,7/27/2005,"$68,987 ",0.0,United States,Chicago,4/22/2006,41.8336152,-87.8967698
E04735,Nova Coleman,System Administrator,IT,Manufacturing,Female,Caucasian,44,12/13/2006,"$74,738 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04739,Ruby Washington,Analyst,Marketing,Research & Development,Female,Black,65,6/17/2011,"$56,686 ",0.0,United States,Seattle,6/9/2015,47.606209,-122.332069
E04742,Kinsley Vega,Vice President,Board Member,Strategy,Female,Latino,33,12/16/2020,"$258,426 ",0.4,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E04749,Caroline Phan,Senior Manager,Finance,Corporate,Female,Asian,41,3/14/2004,"$155,004 ",0.12,United States,Austin,,30.3076576,-97.9205502
E04751,Grayson James,Operations Engineer,Engineering,Speciality Products,Male,Caucasian,54,12/5/2010,"$113,982 ",0.0,United States,Seattle,,47.606209,-122.332069
E04756,Aiden Le,Cloud Infrastructure Architect,IT,Corporate,Male,Asian,55,12/24/1994,"$99,774 ",0.0,United States,Austin,,30.3076576,-97.9205502
E04762,Audrey Richardson,Director,IT,Manufacturing,Female,Caucasian,46,10/6/2018,"$166,259 ",0.17,United States,Chicago,,41.8336152,-87.8967698
E04766,Lyla Yoon,System Administrator,Accounting,Manufacturing,Female,Asian,38,12/13/2012,"$191,571 ",0.32,United States,Austin,,30.3076576,-97.9205502
E04769,Mila Leung,Senior Analyst,Marketing,Corporate,Female,Asian,39,11/5/2007,"$99,017 ",0.0,China,Beijing,,39.9384171,116.0678242
E04779,Cameron Young,System Administrator,Engineering,Manufacturing,Male,Caucasian,63,1/18/2016,"$180,994 ",0.39,United States,Seattle,,47.606209,-122.332069
E04784,Joshua Lin,Technical Architect,IT,Research & Development,Male,Asian,37,2/5/2016,"$80,055 ",0.0,China,Beijing,,39.9384171,116.0678242
E04795,Eloise Alexander,System Administrator,Human Resources,Corporate,Female,Black,28,1/21/2018,"$208,210 ",0.3,United States,Seattle,,47.606209,-122.332069
E04798,Aurora Ali,Manager,Marketing,Research & Development,Female,Asian,30,4/24/2016,"$120,341 ",0.07,United States,Seattle,,47.606209,-122.332069
E04799,Mila Roberts,Senior Business Partner,Human Resources,Corporate,Female,Caucasian,30,1/26/2017,"$88,663 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E04800,Eli Han,Senior Analyst,Accounting,Manufacturing,Male,Asian,40,1/15/2016,"$89,984 ",0.0,China,Chengdu,,30.6584246,103.9107386
E04802,Lucy Fong,Senior Account Representative,Sales,Corporate,Female,Asian,40,1/20/2011,"$96,719 ",0.0,China,Chengdu,,30.6584246,103.9107386
E04811,Athena Vasquez,Field Engineer,Engineering,Speciality Products,Female,Latino,59,9/16/2014,"$69,578 ",0.0,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E04816,Jace Zhang,Service Desk Analyst,IT,Speciality Products,Male,Asian,31,2/14/2017,"$95,963 ",0.0,China,Chengdu,,30.6584246,103.9107386
E04817,Zoe Sanchez,Senior Analyst,Accounting,Research & Development,Female,Latino,53,12/23/2004,"$90,212 ",0.0,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E04853,Vivian Chu,Senior Account Representative,Sales,Research & Development,Female,Asian,46,1/17/2021,"$72,131 ",0.0,China,Shanghai,,31.2239286,121.147112
E04871,Liam Grant,Senior Business Partner,Human Resources,Research & Development,Male,Caucasian,30,3/15/2015,"$93,734 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E04872,Isaac Stewart,Director,Marketing,Speciality Products,Male,Caucasian,25,8/15/2020,"$172,007 ",0.26,United States,Miami,,25.7823843,-80.3118592
E04877,Samuel Vega,Analyst II,Marketing,Speciality Products,Male,Latino,37,3/30/2013,"$69,570 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04887,Emery Do,Account Representative,Sales,Research & Development,Female,Asian,40,3/16/2018,"$55,457 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E04888,Elijah Henry,Manager,IT,Corporate,Male,Caucasian,32,1/3/2014,"$127,148 ",0.1,United States,Miami,,25.7823843,-80.3118592
E04890,Eleanor Chan,Senior Manager,Accounting,Manufacturing,Female,Asian,49,4/2/2001,"$129,124 ",0.12,China,Shanghai,,31.2239286,121.147112
E04903,Skylar Liu,Director,IT,Research & Development,Female,Asian,29,8/9/2020,"$161,203 ",0.15,China,Chengdu,,30.6584246,103.9107386
E04917,Everleigh Washington,HRIS Analyst,Human Resources,Research & Development,Female,Caucasian,64,10/20/2001,"$64,057 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E04920,Nevaeh Hsu,Senior Manager,Human Resources,Manufacturing,Female,Asian,32,4/14/2017,"$154,956 ",0.13,United States,Phoenix,,33.6049778,-112.4546902
E04925,Athena Jordan,System Administrator,IT,Manufacturing,Female,Black,42,2/19/2011,"$72,486 ",0.0,United States,Seattle,,47.606209,-122.332069
E04926,Emma Luna,Field Engineer,Engineering,Speciality Products,Female,Latino,52,3/25/2008,"$97,398 ",0.0,Brazil,Manaus,,-3.0446589,-60.0495051
E04927,Ezekiel Bryant,Senior Analyst,Finance,Manufacturing,Male,Caucasian,55,7/19/2002,"$77,396 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04931,Zoe Romero,Network Architect,IT,Manufacturing,Female,Latino,32,10/5/2021,"$88,072 ",0.0,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E04937,Ian Ngo,Manager,Sales,Speciality Products,Male,Asian,52,8/7/2014,"$117,062 ",0.07,United States,Phoenix,,33.6049778,-112.4546902
E04938,Brooklyn Daniels,Analyst,Marketing,Speciality Products,Female,Caucasian,64,2/10/2003,"$57,032 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04940,Hudson Williams,System Administrator,Sales,Speciality Products,Male,Black,36,3/19/2018,"$195,200 ",0.36,United States,Austin,,30.3076576,-97.9205502
E04952,Paisley Gomez,Senior Analyst,Sales,Manufacturing,Female,Latino,57,10/2/2007,"$98,150 ",0.0,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E04959,Noah King,Development Engineer,Engineering,Speciality Products,Male,Black,56,1/27/2015,"$62,575 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04962,Elena Tan,System Administrator,Engineering,Manufacturing,Female,Asian,50,10/13/2008,"$181,801 ",0.4,China,Chongqing,12/11/2019,29.5548108,106.3837459
E04969,Abigail Vang,Operations Engineer,Engineering,Research & Development,Female,Asian,40,9/9/2016,"$109,680 ",0.0,China,Chengdu,,30.6584246,103.9107386
E04972,Sophie Oh,Network Engineer,IT,Corporate,Female,Asian,29,11/9/2017,"$63,985 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04972,Logan Bryant,Senior Manager,Marketing,Speciality Products,Male,Caucasian,30,7/18/2020,"$148,485 ",0.15,United States,Miami,,25.7823843,-80.3118592
E04972,Ivy Daniels,Senior Manager,Human Resources,Speciality Products,Female,Caucasian,41,10/26/2008,"$131,841 ",0.13,United States,Columbus,,39.9828348,-83.1556352
E04978,Peyton Harris,Enterprise Architect,IT,Research & Development,Female,Caucasian,45,4/5/2009,"$64,505 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04994,Bella Holmes,Director,Accounting,Research & Development,Female,Caucasian,35,6/26/2017,"$161,269 ",0.27,United States,Miami,,25.7823843,-80.3118592
